Season,Player,team,Minutes,Pos,Offensive Archetype,WAR,LEBRON,O-LEBRON,D-LEBRON,year,Defensive Role,NBA ID,bref_id,Games,Age
2014-15,leandro barbosa,GSW,982.083333333333,SG,Off Screen Shooter,0.5568503181093261,-1.4213300887707925,-0.4105230671047326,-1.0108070216660594,2015,Chaser,2571.0,,66.0,32.0
2014-15,lester hudson,LAC,55.5333333333333,SG,Low Minute,0.0192695759663389,-1.7447471255514766,-1.0835112178181274,-0.6612359077333492,2015,Point of Attack,201991.0,,5.0,30.0
2014-15,lorenzo brown,MIN,548.516666666667,PG,Primary Ball Handler,0.6477167308874815,-0.5248496624278135,-0.6717938639922026,0.1469442015643892,2015,Point of Attack,203485.0,,29.0,24.0
2014-15,lou amundson,2TM,937.216666666667,PF,Post Scorer,1.0319290937130037,-0.6410457513918437,-2.4718293351745246,1.830783583782681,2015,Anchor Big,200811.0,,52.0,32.0
2014-15,lou williams,TOR,2015.4,SG,Shot Creator,5.629270550812944,1.828464927614747,3.251815918795025,-1.423350991180278,2015,Chaser,101150.0,,80.0,28.0
2014-15,luc mbah a moute,PHI,1916.33333333333,PF,Stationary Shooter,0.1706325982156956,-2.1259622501355966,-2.1857314200641778,0.0597691699285808,2015,Helper,201601.0,,67.0,28.0
2014-15,lucas nogueira,TOR,23.05,C,Low Minute,0.0210750253530622,-0.9132918441460864,-0.4081432136112787,-0.5051486305348077,2015,Helper,203512.0,,6.0,22.0
2014-15,luis scola,IND,1658.96666666667,PF,Post Scorer,3.507443351789466,0.8333728643796923,-0.4290485944115431,1.2624214587912352,2015,Mobile Big,2449.0,,81.0,34.0
2014-15,luke babbitt,NOP,829.6,SF,Stationary Shooter,-0.6869889783219092,-3.5067788867355176,-2.165229823919765,-1.3415490628157527,2015,Helper,202337.0,,63.0,25.0
2014-15,luke ridnour,ORL,682.883333333333,PG,Primary Ball Handler,0.279292788485687,-1.6534637682591986,-1.5237709612010235,-0.1296928070581748,2015,Point of Attack,2557.0,,47.0,33.0
2014-15,luol deng,MIA,2420.63333333333,SF,Athletic Finisher,3.555258819902744,-0.106053558339978,0.518517776224495,-0.624571334564473,2015,Wing Stopper,2736.0,,71.0,29.0
2014-15,malcolm lee,PHI,2.01666666666667,SG,Low Minute,0.0024807559388264,-0.453126646041809,-0.3748648582844853,-0.0782617877573237,2015,Chaser,202723.0,,1.0,24.0
2014-15,malcolm thomas,PHI,194.283333333333,PF,Post Scorer,-0.0600781339016282,-2.720005263814925,-2.337123739755669,-0.3828815240592568,2015,Helper,202952.0,,17.0,26.0
2014-15,manu ginobili,SAS,1586.88333333333,SG,Secondary Ball Handler,5.130707162993544,2.4814126750298486,1.3031215219304269,1.1782911530994222,2015,Chaser,1938.0,,70.0,37.0
2014-15,marc gasol,MEM,2687.23333333333,C,Post Scorer,9.860388861289069,3.137642368926333,0.8245150265118771,2.3131273424144565,2015,Anchor Big,201188.0,,81.0,30.0
2014-15,marcin gortat,WAS,2453.15,C,Post Scorer,6.777261511594834,1.7835585423286853,-0.36365470370753,2.147213246036215,2015,Anchor Big,101162.0,,82.0,30.0
2014-15,marco belinelli,SAS,1388.31666666667,SG,Movement Shooter,0.914385796448265,-1.287047678069707,0.1923363066317675,-1.479383984701475,2015,Chaser,201158.0,,62.0,28.0
2014-15,marcus morris sr.,PHO,2044.93333333333,PF,Shot Creator,2.0666387462135978,-0.772839656209929,-0.2142571285621133,-0.5585825276478158,2015,Helper,202694.0,,81.0,25.0
2014-15,marcus smart,BOS,1808.28333333333,PG,Primary Ball Handler,3.908868232938086,0.9025377147820752,-0.0364940908635349,0.93903180564561,2015,Point of Attack,203935.0,smartma01,67.0,20.0
2014-15,marcus thornton,2TM,720.55,SG,Off Screen Shooter,0.7899842054907228,-0.6478838322185997,0.6072643812361213,-1.2551482134547212,2015,Low Activity,201977.0,,48.0,27.0
2014-15,mario chalmers,MIA,2368.4,PG,Primary Ball Handler,2.3341969290494715,-0.8093706585934093,-0.9695211397669644,0.160150481173555,2015,Chaser,201596.0,,79.0,28.0
2014-15,markel brown,BRK,781.4,SG,Stationary Shooter,0.8862102610512461,-0.5928748992630153,-1.1035202500712344,0.5106453508082192,2015,Chaser,203900.0,,47.0,23.0
2014-15,markieff morris,PHO,2580.85,PF,Post Scorer,4.414509975715537,0.2454931856076717,-0.5676621098162302,0.8131552954239022,2015,Helper,202693.0,,82.0,25.0
2014-15,marreese speights,GSW,1206.91666666667,C,Roll + Cut Big,0.8487322703713011,-1.2217618232594667,-0.4276038128699134,-0.7941580103895535,2015,Anchor Big,201578.0,,76.0,27.0
2014-15,martell webster,WAS,351.583333333333,SF,Off Screen Shooter,0.045105002837567,-2.067795959370357,-1.0099853547793574,-1.0578106045909998,2015,Low Activity,101110.0,,32.0,28.0
2014-15,marvin williams,CHO,2034.58333333333,PF,Stationary Shooter,1.5178439735503264,-1.1591477209540442,-1.7181707174152852,0.559022996461241,2015,Helper,101107.0,,78.0,28.0
2014-15,mason plumlee,BRK,1742.63333333333,C,Post Scorer,3.2667914298927125,0.4843060676873808,-0.1724252482485077,0.6567313159358885,2015,Mobile Big,203486.0,plumlma01,82.0,24.0
2014-15,matt barnes,LAC,2271.23333333333,SF,Stationary Shooter,4.557499663565851,0.6765077101659985,0.1539656196031503,0.5225420905628482,2015,Wing Stopper,2440.0,,76.0,34.0
2014-15,matt bonner,SAS,935.266666666667,PF,Stationary Shooter,0.508857132468109,-1.4549744612139568,-0.7961912729238791,-0.6587831882900775,2015,Helper,2588.0,,72.0,34.0
2014-15,matthew dellavedova,CLE,1380.03333333333,SG,Primary Ball Handler,1.144202030040175,-1.037697594084216,-0.3688330027515577,-0.6688645913326583,2015,Point of Attack,203521.0,,66.0,24.0
2014-15,maurice harkless,ORL,674.15,SF,Stationary Shooter,0.6693081928771923,-0.7987856517274194,-1.3784935638675553,0.5797079121401358,2015,Helper,203090.0,,45.0,21.0
2014-15,meyers leonard,POR,846.65,C,Stretch Big,0.5751097929244859,-1.256813777209646,-1.7021567109739415,0.4453429337642959,2015,Anchor Big,203086.0,,55.0,22.0
2014-15,michael beasley,MIA,504.766666666667,PF,Shot Creator,0.0258695096484404,-2.182024804964658,-1.98670460813649,-0.1953201968281679,2015,Helper,201563.0,,24.0,26.0
2014-15,michael carter-williams,2TM,2149.93333333333,PG,Shot Creator,1.7701528177674264,-1.0461115794990048,-0.949316921393105,-0.0967946581058996,2015,Point of Attack,203487.0,,66.0,23.0
2014-15,michael kidd-gilchrist,CHO,1587.43333333333,SF,Athletic Finisher,3.908681470648869,1.3420730085572976,-0.6409199610360856,1.9829929695933832,2015,Wing Stopper,203077.0,,55.0,21.0
2014-15,mike conley,MEM,2225.13333333333,PG,Primary Ball Handler,7.767034815137421,2.867425970832226,2.1663004444100435,0.7011255264221824,2015,Point of Attack,201144.0,conlemi01,70.0,27.0
2014-15,mike dunleavy,CHI,1837.83333333333,SF,Off Screen Shooter,3.4223401299353804,0.4661577914625794,-0.0226515497150765,0.4888093411776559,2015,Chaser,2399.0,,63.0,34.0
2014-15,mike miller,CLE,701.1,SF,Stationary Shooter,-0.0709924523895694,-2.4088896881621227,-2.2369597838295805,-0.1719299043325421,2015,Chaser,2034.0,,51.0,34.0
2014-15,mike muscala,ATL,502.183333333333,PF,Athletic Finisher,0.4511377920066563,-0.9365919162669926,-0.7040754267169993,-0.2325164895499932,2015,Mobile Big,203488.0,,40.0,23.0
2014-15,mike scott,ATL,1122.85,PF,Stretch Big,1.3835969341204113,-0.4500821889133187,0.4925944306435386,-0.9426766195568574,2015,Helper,203118.0,,68.0,26.0
2014-15,miles plumlee,2TM,1194.23333333333,C,Post Scorer,1.6819555010259395,-0.1937893027438779,-1.990318728193092,1.7965294254492137,2015,Anchor Big,203101.0,,73.0,26.0
2014-15,miroslav raduljica,MIN,22.75,C,Low Minute,0.0330874334829607,-0.1269030832547079,-0.1754831295005377,0.04858004624583,2015,Helper,203545.0,,5.0,27.0
2014-15,mirza teletovic,BRK,892.316666666667,PF,Movement Shooter,0.6662544298300422,-1.158219141535654,-0.9699247987626314,-0.1882943427730225,2015,Helper,203141.0,,40.0,29.0
2014-15,mitch mcgary,OKC,484.916666666667,PF,Roll + Cut Big,0.5632540624244923,-0.5529529262877694,-0.8187259447602129,0.2657730184724435,2015,Helper,203956.0,,32.0,22.0
2014-15,mo williams,2TM,1980.25,PG,Primary Ball Handler,3.2722912010765763,0.1611096661667957,1.232474026886237,-1.0713643607194412,2015,Point of Attack,2590.0,,67.0,32.0
2014-15,monta ellis,DAL,2699.48333333333,SG,Slasher,3.1696598723339595,-0.5345726247602937,0.3940314876331911,-0.9286041123934848,2015,Chaser,101145.0,,80.0,29.0
2014-15,nate robinson,2TM,590.783333333333,PG,Primary Ball Handler,0.3305181911287143,-1.4324078120829815,-0.0134413730247821,-1.4189664390581995,2015,Point of Attack,101126.0,,42.0,30.0
2014-15,nate wolters,2TM,246.633333333333,PG,Secondary Ball Handler,0.0969464373369782,-1.6768787724839953,-1.027007462370754,-0.6498713101132413,2015,Point of Attack,203489.0,,21.0,23.0
2014-15,nazr mohammed,CHI,128.016666666667,C,Roll + Cut Big,0.0903189996116544,-1.2183933566744285,-1.2956843132341156,0.0772909565596871,2015,Anchor Big,1737.0,,23.0,37.0
2014-15,nene,WAS,1693.6,PF,Post Scorer,2.9380144486292057,0.2808194076667716,-1.1985262664834464,1.4793456741502182,2015,Mobile Big,2403.0,,67.0,32.0
2014-15,nerlens noel,PHI,2311.25,C,Post Scorer,0.8677561643469104,-1.7028328689279777,-3.483862686208218,1.781029817280241,2015,Anchor Big,203457.0,,75.0,20.0
2014-15,nick calathes,MEM,837.8,SG,Primary Ball Handler,2.121400347530237,1.4444859939467376,-0.2821427445833337,1.7266287385300714,2015,Chaser,201979.0,,58.0,25.0
2014-15,nick collison,OKC,1100.65,PF,Athletic Finisher,1.3100813628806582,-0.5111246868166293,-1.3360865580674797,0.8249618712508504,2015,Helper,2555.0,,66.0,34.0
2014-15,nick johnson,HOU,262.233333333333,SG,Athletic Finisher,-0.1175552494977594,-2.9292783624229832,-1.6293602886318177,-1.299918073791166,2015,Point of Attack,203910.0,,27.0,22.0
2014-15,nick young,LAL,1000.18333333333,SG,Shot Creator,0.949668635428702,-0.8619683095889713,0.7338515302028185,-1.59581983979179,2015,Chaser,201156.0,,42.0,29.0
2014-15,nicolas batum,POR,2380.15,SF,Movement Shooter,6.110170808814831,1.4958979864729274,0.2853117820183486,1.2105862044545783,2015,Wing Stopper,201587.0,batumni01,71.0,26.0
2014-15,nik stauskas,SAC,1126.36666666667,SG,Movement Shooter,-0.2009254230053021,-2.5240180634264187,-1.2142366513367202,-1.3097814120896982,2015,Chaser,203917.0,,73.0,21.0
2014-15,nikola mirotic,CHI,1654.06666666667,PF,Shot Creator,4.164987738521414,1.4238308223995575,0.7590261274749153,0.6648046949246421,2015,Helper,202703.0,,82.0,23.0
2014-15,nikola pekovic,MIN,815.183333333333,C,Post Scorer,1.254890387726803,-0.0033008887371595,0.0564810026902319,-0.0597818914273912,2015,Anchor Big,201593.0,,30.0,29.0
2014-15,nikola vučević,ORL,2528.73333333333,C,Post Scorer,3.388756057069674,-0.2931227062414985,-0.2428664261171507,-0.0502562801243477,2015,Mobile Big,202696.0,vucevni01,74.0,24.0
2014-15,noah vonleh,CHO,258.516666666667,PF,Post Scorer,0.3606032348571777,-0.2134284541660878,-0.9405343648254222,0.7271059106593345,2015,Mobile Big,203943.0,,25.0,19.0
2014-15,norris cole,2TM,1831.05,PG,Primary Ball Handler,-1.3759527823467563,-3.389493023979321,-1.832932722166704,-1.5565603018126175,2015,Point of Attack,202708.0,,74.0,26.0
2014-15,o.j. mayo,MIL,1697.38333333333,SG,Off Screen Shooter,-0.5028574000725646,-2.7005316051317347,-0.9336614081220652,-1.7668701970096694,2015,Chaser,201564.0,,70.0,27.0
2014-15,ognjen kuzmic,GSW,71.7333333333333,C,Low Minute,-0.0319305233807836,-2.924515563873426,-1.5616386574347685,-1.362876906438658,2015,Helper,203136.0,,16.0,24.0
2014-15,omer asik,NOP,1981.76666666667,C,Roll + Cut Big,3.817213049538603,0.5593324708106346,-0.7482096358438515,1.307542106654486,2015,Anchor Big,201600.0,,76.0,28.0
2014-15,omri casspi,SAC,1416.33333333333,SF,Athletic Finisher,0.590319279322542,-1.641982956908229,-0.5800841445375544,-1.0618988123706743,2015,Helper,201956.0,,67.0,26.0
2014-15,otto porter jr.,WAS,1431.85,SF,Off Screen Shooter,1.1836166807780562,-1.041316643251032,-0.5669079304317202,-0.4744087128193118,2015,Low Activity,203490.0,,74.0,21.0
2014-15,p.j. tucker,PHO,2383.43333333333,SF,Shot Creator,4.126572471829158,0.2758473168793604,0.104615413237985,0.1712319036413754,2015,Wing Stopper,200782.0,,78.0,29.0
2014-15,pj hairston,CHO,687.25,SG,Movement Shooter,0.5726188482395561,-1.0317210817161837,-0.0577923850453871,-0.9739286966707964,2015,Low Activity,203798.0,,45.0,22.0
2014-15,pablo prigioni,2TM,1196.63333333333,PG,Primary Ball Handler,1.7889084451641333,-0.0679267414506628,-0.2478144571836673,0.1798877157330047,2015,Point of Attack,203143.0,,66.0,37.0
2014-15,patrick beverley,HOU,1726.75,PG,Primary Ball Handler,2.607166976643762,-0.0462347443133436,-0.1299612321291583,0.0837264878158148,2015,Point of Attack,201976.0,,56.0,26.0
2014-15,patrick christopher,UTA,28.7333333333333,SG,Low Minute,0.0294064542865355,-0.7541629652195003,-0.4226611638153159,-0.3315018014041845,2015,Chaser,203565.0,,4.0,26.0
2014-15,patrick patterson,TOR,2156.25,PF,Stationary Shooter,4.945928694199782,1.0954783989812729,1.6660716885874065,-0.5705932896061334,2015,Helper,202335.0,,81.0,25.0
2014-15,patty mills,SAS,801.316666666667,PG,Primary Ball Handler,1.5546546047420355,0.5796571307390102,1.3568256091670314,-0.7771684784280213,2015,Point of Attack,201988.0,,51.0,26.0
2014-15,pau gasol,CHI,2680.98333333333,PF,Post Scorer,7.428302511371251,1.795442922210604,1.1933651799454887,0.6020777422651152,2015,Helper,2200.0,,78.0,34.0
2014-15,paul george,IND,90.9,SF,Low Minute,0.1357007663413338,-0.0709708307464499,-0.0862515538457835,0.0152807230993339,2015,Chaser,202331.0,georgpa01,6.0,24.0
2014-15,paul millsap,ATL,2389.71666666667,PF,Shot Creator,8.591390710659809,3.025254145458117,1.1215103316705972,1.90374381378752,2015,Helper,200794.0,,73.0,29.0
2014-15,paul pierce,WAS,1913.8,SF,Off Screen Shooter,4.930288041311748,1.509172232928755,0.6669962824627798,0.8421759504659753,2015,Wing Stopper,1718.0,,73.0,37.0
2014-15,pero antic,ATL,1037.21666666667,C,Stretch Big,1.4802250933705332,-0.1665730527870001,-0.357431931740989,0.190858878953989,2015,Mobile Big,203544.0,,63.0,32.0
2014-15,perry jones iii,OKC,631.116666666667,SF,Shot Creator,-0.3771268984368372,-3.155156347024319,-2.29122205147743,-0.8639342955468883,2015,Helper,203103.0,,43.0,23.0
2014-15,phil pressey,BOS,600.05,PG,Shot Creator,1.18886852323474,0.6395981948739038,0.37412604281382,0.2654721520600837,2015,Point of Attack,203515.0,,50.0,23.0
2014-15,quincy acy,NYK,1287.0,PF,Athletic Finisher,0.184679928999932,-2.045278670819907,-2.047555042744218,0.002276371924311,2015,Mobile Big,203112.0,,67.0,24.0
2014-15,quincy miller,2TM,119.716666666667,PF,Athletic Finisher,0.1826676006100143,-0.0230233362209718,-0.1693375746577783,0.1463142384368068,2015,Helper,203113.0,,10.0,22.0
2014-15,quincy pondexter,2TM,1793.35,SG,Movement Shooter,0.4566107004852811,-1.88099302403273,-1.0338840393303717,-0.8471089847023582,2015,Wing Stopper,202347.0,,75.0,26.0
2014-15,rajon rondo,2TM,2018.81666666667,PG,Slasher,2.082743934106221,-0.7421536667444947,-1.3003807266528715,0.5582270599083771,2015,Point of Attack,200765.0,,68.0,28.0
2014-15,ramon sessions,2TM,1187.96666666667,PG,Slasher,-0.3080028985009635,-2.645069575801477,-1.1270798599197056,-1.5179897158817717,2015,Point of Attack,201196.0,,64.0,28.0
2014-15,randy foye,DEN,1086.41666666667,SG,Shot Creator,1.0079215133499488,-0.8936937069309745,0.4045316420188497,-1.2982253489498243,2015,Chaser,200751.0,,50.0,31.0
2014-15,rasual butler,WAS,1504.28333333333,SF,Off Screen Shooter,0.2400821155216011,-2.021442517674072,-0.1335678793361237,-1.887874638337948,2015,Chaser,2446.0,,75.0,35.0
2014-15,ray mccallum,SAC,1435.68333333333,PG,Primary Ball Handler,1.545721730675748,-0.6766084593920055,0.4177959532010645,-1.09440441259307,2015,Point of Attack,203492.0,,68.0,23.0
2014-15,raymond felton,DAL,281.316666666667,PG,Secondary Ball Handler,0.1548093746935601,-1.4458389868524577,-0.5633259861724307,-0.8825130006800271,2015,Chaser,101109.0,,29.0,30.0
2014-15,reggie bullock jr.,2TM,337.816666666667,SF,Stationary Shooter,0.1432530882888078,-1.6313010227792102,-1.1840771732781317,-0.4472238495010784,2015,Chaser,203493.0,,36.0,23.0
2014-15,reggie evans,SAC,763.866666666667,PF,Post Scorer,0.9772826733988156,-0.3814430957232131,-0.9179870733633017,0.5365439776400885,2015,Anchor Big,2501.0,,47.0,34.0
2014-15,reggie jackson,2TM,2268.21666666667,PG,Slasher,5.022635250453886,0.9794728101372104,2.701622380665429,-1.7221495705282186,2015,Point of Attack,202704.0,,77.0,24.0
2014-15,reggie williams,SAS,105.033333333333,SF,Movement Shooter,0.084102459952669,-1.079179172767179,-0.2417633188313508,-0.8374158539358281,2015,Chaser,202130.0,,20.0,28.0
2014-15,richard jefferson,DAL,1243.78333333333,SF,Stationary Shooter,1.3047690231502174,-0.7168434177741569,-0.3512788789796489,-0.365564538794508,2015,Helper,2210.0,,74.0,34.0
2014-15,ricky ledo,2TM,244.016666666667,SG,Slasher,-0.0254579974838169,-2.413467489951113,-1.2618994655876736,-1.1515680243634387,2015,Chaser,203495.0,,17.0,22.0
2014-15,ricky rubio,MIN,692.183333333333,PG,Primary Ball Handler,2.1614937909784926,2.3167269535511097,1.3741603746341529,0.9425665789169572,2015,Point of Attack,201937.0,,22.0,24.0
2014-15,robbie hummel,MIN,741.733333333333,SF,Athletic Finisher,0.1994225544457604,-1.8599614865337948,-1.1744255770809175,-0.685535909452877,2015,Helper,203133.0,,44.0,25.0
2014-15,robert covington,PHI,1955.9,SF,Movement Shooter,2.9004545280362315,-0.0854126798925719,0.4188313995288324,-0.504244079421404,2015,Chaser,203496.0,,70.0,24.0
2014-15,robert sacre,LAL,1133.33333333333,C,Post Scorer,0.1695271201979979,-2.036268113811695,-2.595697155986024,0.559429042174329,2015,Helper,203135.0,,67.0,25.0
2014-15,robin lopez,POR,1638.03333333333,C,Roll + Cut Big,2.07509410695218,-0.3997305384774599,-0.8443572691721557,0.4446267306946958,2015,Anchor Big,201577.0,,59.0,26.0
2014-15,rodney hood,UTA,1064.38333333333,SG,Secondary Ball Handler,1.4911442257401974,-0.2046253944947841,-0.2663885371215075,0.0617631426267234,2015,Chaser,203918.0,,50.0,22.0
2014-15,rodney stuckey,IND,1873.41666666667,PG,Shot Creator,1.6987811867624003,-0.9242888636940514,-0.223939692777072,-0.7003491709169793,2015,Chaser,201155.0,,71.0,28.0
2014-15,ronnie price,LAL,982.066666666667,PG,Shot Creator,1.378753766039578,-0.2002853016656609,-0.9857441207270196,0.785458819061359,2015,Point of Attack,101179.0,,43.0,31.0
2014-15,ronny turiaf,MIN,19.3666666666667,C,Low Minute,0.0305132669845027,0.0492766548220514,-0.1504643471836514,0.1997410020057033,2015,Anchor Big,101142.0,,1.0,32.0
2014-15,roy hibbert,IND,1926.78333333333,C,Post Scorer,1.757648666125369,-0.9163544554252964,-2.560856981548156,1.644502526122859,2015,Anchor Big,201579.0,,76.0,28.0
2014-15,rudy gay,SAC,2408.36666666667,SF,Shot Creator,4.740529588898378,0.6207742130025988,1.4272217288366331,-0.8064475158340345,2015,Wing Stopper,200752.0,,68.0,28.0
2014-15,rudy gobert,UTA,2158.5,C,Roll + Cut Big,6.307608409573777,2.0191990311942347,-0.6092894879653962,2.628488519159631,2015,Anchor Big,203497.0,goberru01,82.0,22.0
2014-15,russ smith,2TM,65.0333333333333,PG,Low Minute,0.0632688561897313,-0.8278768196885115,-0.3812342934072881,-0.4466425262812235,2015,Point of Attack,203893.0,,12.0,23.0
2014-15,russell westbrook,OKC,2302.01666666667,PG,Shot Creator,10.423320991746282,4.466647513234962,5.68358100985968,-1.2169334966247167,2015,Point of Attack,201566.0,westbru01,67.0,26.0
2014-15,ryan anderson,NOP,1674.76666666667,PF,Movement Shooter,2.1108235420943644,-0.409118252551568,2.197050063512884,-2.606168316064452,2015,Helper,201583.0,,61.0,26.0
2014-15,ryan hollins,SAC,440.966666666667,C,Post Scorer,0.297077875331338,-1.2649834208556898,-1.798768176282136,0.5337847554264462,2015,Helper,200797.0,,45.0,30.0
2014-15,ryan kelly,LAL,1233.21666666667,PF,Movement Shooter,1.0074542777803706,-1.0554917833012054,-0.8414724242578884,-0.2140193590433169,2015,Helper,203527.0,,52.0,23.0
2014-15,samuel dalembert,NYK,543.583333333333,C,Post Scorer,0.4596954360950076,-1.0135024576487728,-2.792728965680926,1.7792265080321534,2015,Anchor Big,2223.0,,32.0,33.0
2014-15,sean kilpatrick,MIN,71.5333333333333,SG,Low Minute,0.0889668088321477,-0.4333576501250741,-0.4536076414068344,0.0202499912817603,2015,Chaser,203930.0,,4.0,25.0
